RnkIMDNoEd,No_qual,Maori,Drive_priv,Bus,Masters_,AnyUni,Bike
965,24.8,13.8,49.1,0,1.3,28.6,0.3
421,21.2,10.5,39,0,3.4,35.1,5.6
2204,21.2,10.5,39,0,3.4,35.1,5.6
458,8.8,5.6,31.4,0.3,3.8,44.4,3
501,8.8,5.6,31.4,0.3,3.8,44.4,3
549,27.3,8.8,43.9,0,0.9,30.4,5.1
876,18.9,8,32.5,0,1.2,31.3,0.7
996,19.5,5.8,30.9,0,1.9,30.9,0.6
746,17.7,7.3,37.5,0,1.1,34.8,0
1757,19.5,5.8,30.9,0,1.9,30.9,0.6
4321,33.3,10.3,63.2,0,0.8,22,2.6
4628,33.3,10.3,63.2,0,0.8,22,2.6
3427,39,8.4,59.4,0,0.5,20.2,1.4
3802,39,8.4,59.4,0,0.5,20.2,1.4
2874,25.3,8.9,43.1,0,1.2,28,0.5
2330,22.2,9.9,29.8,0,1.1,30.9,0.9
2534,22.2,9.9,29.8,0,1.1,30.9,0.9
1866,17.7,7.3,37.5,0,1.1,34.8,0
1744,29,65.2,51.1,0,1.2,27.8,0
496,17.5,7.1,37.9,0,3,34,3
1393,28.4,10,33.7,0,0.8,24.8,0
1632,25.6,13,47.2,0,2.6,29.6,0.8
4069,25.6,13,47.2,0,2.6,29.6,0.8
1752,19.4,9,39.2,0,1.9,31.4,0.6
3394,25.6,13,47.2,0,2.6,29.6,0.8
2751,23.9,9,56.3,0.3,2.4,34.7,0.8
1514,23.9,9,56.3,0.3,2.4,34.7,0.8
1018,19.4,9,39.2,0,1.9,31.4,0.6
884,23.9,9,56.3,0.3,2.4,34.7,0.8
499,23.8,9.5,48.2,0,0.9,30.9,1.2
755,28.2,7.9,67.6,0,1.4,27.6,1.8
3781,26.5,9.4,66.7,0,2.2,30.4,3.1
867,28.2,7.9,67.6,0,1.4,27.6,1.8
1737,23.9,9,56.3,0.3,2.4,34.7,0.8
3295,23.6,11.1,59.5,0,2.3,32.7,1.4
4451,31.2,9.2,62.5,0,1.2,25.5,2.2
3684,23.6,11.1,59.5,0,2.3,32.7,1.4
4121,40.3,8.2,42.4,0,1.4,22.2,6.1
2161,31.7,10.1,65,0,1.4,23.7,2.1
4355,31.2,9.2,62.5,0,1.2,25.5,2.2
2551,23.8,9.5,48.2,0,0.9,30.9,1.2
4745,31.7,10.1,65,0,1.4,23.7,2.1
4629,31.7,10.1,65,0,1.4,23.7,2.1
4725,35.7,11.7,64.5,0,1.3,21.1,1.6
1887,35.7,11.7,64.5,0,1.3,21.1,1.6
1178,23.8,9.5,48.2,0,0.9,30.9,1.2
1672,23.8,9.5,48.2,0,0.9,30.9,1.2
540,15.1,7.8,51.1,0,4.4,42.3,0.8
1654,20.2,12,50.7,0,1.5,33.8,4
1754,20.2,12,50.7,0,1.5,33.8,4
435,19.7,11.2,54.7,0,2.2,36.3,2.7
513,19.7,11.2,54.7,0,2.2,36.3,2.7
1266,19.7,11.2,54.7,0,2.2,36.3,2.7
1731,28.9,11.6,42.2,0,1.1,25.2,1.1
742,20.8,8.5,56.9,0,2.5,35.2,3.3
379,18.1,8,47.5,0,2.9,38,2.2
175,16.8,7.7,44.3,0.6,4.3,40.1,1.3
1848,28.9,11.6,42.2,0,1.1,25.2,1.1
1036,24.9,10.3,52.9,0,1.7,31.6,5.4
55,18.1,8,47.5,0,2.9,38,2.2
71,24.9,10.3,52.9,0,1.7,31.6,5.4
671,28.9,11.6,42.2,0,1.1,25.2,1.1
2173,24.9,10.3,52.9,0,1.7,31.6,5.4
2359,25.2,13.9,46.9,0,1.6,31,5.9
1678,25.2,13.9,46.9,0,1.6,31,5.9
2144,25.2,13.9,46.9,0,1.6,31,5.9
322,15.1,7.8,51.1,0,4.4,42.3,0.8
419,19.8,9.1,36.9,0,3.1,33,0
574,19.8,9.1,36.9,0,3.1,33,0
609,25.8,12.1,39.5,0,0.9,28.1,1.3
3213,25.8,12.1,39.5,0,0.9,28.1,1.3
891,15.1,7.8,51.1,0,4.4,42.3,0.8
518,15.1,7.8,51.1,0,4.4,42.3,0.8
94,20.2,12,50.7,0,1.5,33.8,4
524,20.2,12,50.7,0,1.5,33.8,4
661,9.9,6.7,44.6,0,5.8,44.7,3.6
675,5.6,6.7,50.7,9.2,3.6,47.8,2.1
1079,9.4,8.4,52.2,0.5,8,50.5,1.6
833,5.6,6.7,50.7,9.2,3.6,47.8,2.1
1600,9.4,8.4,52.2,0.5,8,50.5,1.6
2180,7.6,3.8,29.1,2.8,2.9,48.5,2.8
1466,7.6,3.8,29.1,2.8,2.9,48.5,2.8
1652,8.1,3.6,33.2,2.8,5,46.3,3.4
367,0,0,0,0,0,0,0
490,6.8,5.9,48.1,8.5,4.2,50.7,3.5
171,9,7.2,58.5,3,3.5,45.2,1.7
248,9,7.2,58.5,3,3.5,45.2,1.7
610,10,5.9,49,8,3.6,46.7,4.8
377,10,5.9,49,8,3.6,46.7,4.8
210,0,0,0,0,0,0,0
51,7.8,5.8,47.7,0.4,5.5,49.5,0.8
35,8.7,8.7,62.3,2.2,3.9,48.2,1.1
17,7.8,5.8,47.7,0.4,5.5,49.5,0.8
259,10.4,8.2,52.8,2,3.6,45.3,2.7
45,10.4,8.2,52.8,2,3.6,45.3,2.7
212,10.4,8.2,52.8,2,3.6,45.3,2.7
352,9.4,8.4,52.2,0.5,8,50.5,1.6
41,11.4,4.7,48.2,0.6,5.3,47.7,4.8
812,14.5,7.4,39.7,0.9,4.5,42.2,5.1
623,9.7,6.1,45.5,0.3,5.8,49.1,5.1
122,14.5,7.4,39.7,0.9,4.5,42.2,5.1
23,7.5,7.6,44.5,0,3.8,49.8,6.1
425,7.5,7.6,44.5,0,3.8,49.8,6.1
339,8.4,8.6,54.9,0,3.2,50,3.6
453,11,9.5,57.8,0,4.4,46,1.2
566,7,11.3,43.7,0,5,46,1.1
375,6.3,8,61.2,4.4,3.5,53.3,2.7
209,8.7,8.7,62.3,2.2,3.9,48.2,1.1
558,6.3,8,61.2,4.4,3.5,53.3,2.7
1014,6.3,8,61.2,4.4,3.5,53.3,2.7
63,8.7,8.7,62.3,2.2,3.9,48.2,1.1
178,7.5,7.6,44.5,0,3.8,49.8,6.1
343,9.7,6.1,45.5,0.3,5.8,49.1,5.1
90,9.7,6.1,45.5,0.3,5.8,49.1,5.1
984,12.8,6.9,52.3,0,5.4,46.8,0
534,5.9,6.2,54,2.7,7.7,55.7,1.6
469,9.5,8.1,40.4,0,4.7,47.3,0
699,11,9.5,57.8,0,4.4,46,1.2
151,4.7,8.5,55.3,4.2,3.7,53.4,1.9
36,4.7,8.5,55.3,4.2,3.7,53.4,1.9
875,6.8,5.9,48.1,8.5,4.2,50.7,3.5
715,6.8,5.9,48.1,8.5,4.2,50.7,3.5
633,10,5.9,49,8,3.6,46.7,4.8
3317,10,5.9,49,8,3.6,46.7,4.8
358,8.4,8.6,54.9,0,3.2,50,3.6
57,8.4,8.6,54.9,0,3.2,50,3.6
2833,17.9,13.5,28.5,0,1.8,30.4,0
1023,17.9,13.5,28.5,0,1.8,30.4,0
1488,21.4,10.7,56.4,0,2.5,34.2,0.7
1506,21.4,10.7,56.4,0,2.5,34.2,0.7
277,18.2,6.8,56.6,0,5.6,41.2,0.3
3703,20.8,13,64.9,2.8,4.1,39.5,0.7
2164,29.8,8.4,64,1.7,1.6,28.3,0.6
2765,29.8,8.4,64,1.7,1.6,28.3,0.6
3727,29.8,8.4,64,1.7,1.6,28.3,0.6
3844,33.7,7.7,62.2,1.8,1.3,25.2,0.8
767,17.7,8.7,62.7,0.7,3.8,39.9,0.7
2439,33.7,7.7,62.2,1.8,1.3,25.2,0.8
4349,33.7,7.7,62.2,1.8,1.3,25.2,0.8
2869,20.8,13,64.9,2.8,4.1,39.5,0.7
3730,34.8,10.8,62.8,1.9,1.4,24.3,1.6
5041,34.8,10.8,62.8,1.9,1.4,24.3,1.6
1474,17.7,8.7,62.7,0.7,3.8,39.9,0.7
4488,34.8,10.8,62.8,1.9,1.4,24.3,1.6
1373,27.3,7.5,66.2,1.5,2.3,31.6,0.7
3560,34.8,10.8,62.8,1.9,1.4,24.3,1.6
417,18.2,6.8,56.6,0,5.6,41.2,0.3
1879,27.3,7.5,66.2,1.5,2.3,31.6,0.7
2418,17.9,13.5,28.5,0,1.8,30.4,0
724,17.1,8.6,66.9,1.4,2.9,37.9,0.2
864,15.2,7.4,62.9,0.8,7.5,43.9,0.4
1307,17.1,8.6,66.9,1.4,2.9,37.9,0.2
1034,17.1,8.6,66.9,1.4,2.9,37.9,0.2
1447,18.3,9.7,63.9,0.8,3.7,39.4,0.4
2303,15.2,7.4,62.9,0.8,7.5,43.9,0.4
1910,23.9,11.4,65.8,1.9,1.5,32.2,0.6
2730,23.9,11.4,65.8,1.9,1.5,32.2,0.6
3982,25.5,12.3,68.5,3.1,1.7,32.6,0.5
2444,23.9,11.4,65.8,1.9,1.5,32.2,0.6
3770,25.5,12.3,68.5,3.1,1.7,32.6,0.5
3219,25.5,12.3,68.5,3.1,1.7,32.6,0.5
5468,28.1,15.9,64.4,5.1,2.7,30.5,0.5
5577,28.1,15.9,64.4,5.1,2.7,30.5,0.5
3606,25.3,12.2,63.8,3.3,3.9,33.1,0.5
4935,24.6,14.3,68,3.4,1.8,32,0.8
5090,22.8,10.8,66.6,2.8,2.3,35.8,0.6
5434,20.1,15.4,69.2,4.3,3.6,33.2,1.2
4151,28.1,15.9,64.4,5.1,2.7,30.5,0.5
1924,15,9.9,62.1,4,5.2,43.2,0.8
2041,22.8,10.8,66.6,2.8,2.3,35.8,0.6
4227,25.3,12.2,63.8,3.3,3.9,33.1,0.5
4951,20.1,15.4,69.2,4.3,3.6,33.2,1.2
2146,15,9.9,62.1,4,5.2,43.2,0.8
5816,25,13.1,68.4,4.5,4,31.9,1.4
3949,13.2,12.5,66.4,4.2,6.7,46.3,1.9
5161,20.1,15.4,69.2,4.3,3.6,33.2,1.2
2894,11.2,8.4,58.6,2.3,12.2,53.1,2.1
1588,12.1,11.1,62.3,3.5,10,50,4
3816,15.6,13.8,59.8,5.4,8.1,47.1,2.3
3513,15.4,11.1,62.5,3.6,7,44.7,1.3
4098,13.2,12.5,66.4,4.2,6.7,46.3,1.9
1585,12,8.1,66.1,2.2,8.4,45.6,0.9
4790,25,13.1,68.4,4.5,4,31.9,1.4
3137,15.4,11.1,62.5,3.6,7,44.7,1.3
407,11.2,8.4,58.6,2.3,12.2,53.1,2.1
3127,15.6,13.8,59.8,5.4,8.1,47.1,2.3
3142,15.8,11.6,62.7,4.9,9.2,47.8,2.1
428,12,8.1,66.1,2.2,8.4,45.6,0.9
2774,11.2,8.4,58.6,2.3,12.2,53.1,2.1
5346,28.2,16.4,59.8,5.8,2.9,31.1,2
5383,13.2,12.5,66.4,4.2,6.7,46.3,1.9
1751,11.2,8.4,58.6,2.3,12.2,53.1,2.1
3756,15.4,11.1,62.5,3.6,7,44.7,1.3
1994,11,5.7,52.8,2.8,15.2,55.4,1.9
4579,15.6,13.8,59.8,5.4,8.1,47.1,2.3
4507,15.4,11.1,62.5,3.6,7,44.7,1.3
5785,28.2,16.4,59.8,5.8,2.9,31.1,2
2490,15.8,11.6,62.7,4.9,9.2,47.8,2.1
2070,12.1,11.1,62.3,3.5,10,50,4
3547,11,5.7,52.8,2.8,15.2,55.4,1.9
1767,11,5.7,52.8,2.8,15.2,55.4,1.9
5432,25.3,15.4,58.3,5.8,3.6,31.5,3.9
2794,15.4,11.1,62.5,3.6,7,44.7,1.3
2740,12.1,11.1,62.3,3.5,10,50,4
5173,6.5,10,39.1,2.5,10.1,51.8,2.5
5499,28,21.2,38.9,0,0,24,0
5667,12.4,11.6,40.3,5.9,9.1,47.3,3.6
3044,6.5,10,39.1,2.5,10.1,51.8,2.5
254,11,5.7,52.8,2.8,15.2,55.4,1.9
1407,11,5.7,52.8,2.8,15.2,55.4,1.9
3072,12.1,11.1,62.3,3.5,10,50,4
3954,23,15.8,62.3,5.8,3.4,33.8,2.9
6116,28,21.2,38.9,0,0,24,0
5799,36.5,14.1,56.4,6.6,2.3,23.2,2.5
973,10.1,11.1,57.4,5.3,11.9,49.7,2.9
14,7.7,7,50.9,1.9,16.1,59.7,1.7
3486,3.2,9.9,33.2,1.8,8.6,41.6,1.5
85,7.7,7,50.9,1.9,16.1,59.7,1.7
3872,5.8,10.2,24.6,4.1,7.4,44.6,2.6
5166,23,15.8,62.3,5.8,3.4,33.8,2.9
4996,7.1,20,57.1,0,7.1,35.6,0
2658,5.8,10.2,24.6,4.1,7.4,44.6,2.6
2134,3.2,9.9,33.2,1.8,8.6,41.6,1.5
5790,36.5,14.1,56.4,6.6,2.3,23.2,2.5
3675,10.1,11.1,57.4,5.3,11.9,49.7,2.9
4797,23,15.8,62.3,5.8,3.4,33.8,2.9
1253,1.1,9.4,34.6,3.1,4.1,20.8,2.1
5334,26.3,11.7,59.7,4,3.1,31.1,3.8
602,5.8,10.2,24.6,4.1,7.4,44.6,2.6
1867,0.8,13,33.9,2.4,1.4,17.6,2
2089,1.1,9.4,34.6,3.1,4.1,20.8,2.1
1881,2.5,12.3,38.4,3.5,3,17.2,4.3
1277,1.1,9.4,34.6,3.1,4.1,20.8,2.1
4899,26.3,11.7,59.7,4,3.1,31.1,3.8
4392,14.7,11.5,61,7,7.8,43.9,2.7
1405,5.8,10.2,24.6,4.1,7.4,44.6,2.6
4095,26.3,11.7,59.7,4,3.1,31.1,3.8
2713,0.8,13,33.9,2.4,1.4,17.6,2
80,0.8,11.4,34.3,2.3,2.7,13.8,3.8
1766,2.5,12.3,38.4,3.5,3,17.2,4.3
347,0.8,11.4,34.3,2.3,2.7,13.8,3.8
3806,18,12.8,63.9,0.4,8,45.8,0.4
804,2.5,12.3,38.4,3.5,3,17.2,4.3
3331,26.3,11.7,59.7,4,3.1,31.1,3.8
4751,14.7,11.5,61,7,7.8,43.9,2.7
3800,4.9,10,45.8,9.2,8.9,38.7,5
1660,0.8,11.4,34.3,2.3,2.7,13.8,3.8
3579,15.1,10.9,61.6,4.8,7.9,45.7,3.7
2109,7.1,20,57.1,0,7.1,35.6,0
3291,12,9.5,61.2,0.8,12.5,55.4,1.3
1618,2.5,12.3,38.4,3.5,3,17.2,4.3
3852,15.1,10.9,61.6,4.8,7.9,45.7,3.7
1646,4.9,10,45.8,9.2,8.9,38.7,5
4984,4.9,10,45.8,9.2,8.9,38.7,5
4226,4.9,10,45.8,9.2,8.9,38.7,5
2337,12.8,11.1,64.8,4.4,7.1,46.9,3.9
829,6.7,9.6,50,6.4,20,66.3,6
3980,12.3,7.8,64.4,2.4,9.8,51.3,3.4
207,12.3,7.8,64.4,2.4,9.8,51.3,3.4
1900,13.8,9.1,61.2,3.6,9.3,49.8,4.1
3607,13.9,13.6,50.2,7.8,9.6,47.3,6.1
1092,13.8,9.1,61.2,3.6,9.3,49.8,4.1
291,6.7,9.6,50,6.4,20,66.3,6
4568,17.6,10.7,59.5,6.2,10.8,47.7,5.4
402,12.3,7.8,64.4,2.4,9.8,51.3,3.4
2480,13.8,9.1,61.2,3.6,9.3,49.8,4.1
1265,10.9,7.4,62.3,3.5,9.6,50.9,3.8
962,10.9,7.4,62.3,3.5,9.6,50.9,3.8
3729,12,9.5,61.2,0.8,12.5,55.4,1.3
4449,7.1,20,57.1,0,7.1,35.6,0
3180,15.6,18.7,64,4,9.4,41.6,1.3
3308,14,10.9,62.9,3.3,11.2,49.9,4.7
137,12.3,7.8,64.4,2.4,9.8,51.3,3.4
2157,12,9.5,61.2,0.8,12.5,55.4,1.3
3380,12,9.5,61.2,0.8,12.5,55.4,1.3
346,14,10.9,62.9,3.3,11.2,49.9,4.7
1443,20.3,12.8,64.6,3.5,7.2,43.8,2.8
1490,15.6,18.7,64,4,9.4,41.6,1.3
2848,20.3,12.8,64.6,3.5,7.2,43.8,2.8
1057,15.6,18.7,64,4,9.4,41.6,1.3
4125,19.2,12.4,62.6,4.1,9.3,47.7,2.1
3488,19.2,12.4,62.6,4.1,9.3,47.7,2.1
2539,11.5,11.4,63.5,4.3,12.2,55,2.4
1438,15.6,18.7,64,4,9.4,41.6,1.3
2727,18,12.8,63.9,0.4,8,45.8,0.4
2749,12,9.5,61.2,0.8,12.5,55.4,1.3
3136,25.2,12.1,54.6,1.1,3.1,32.6,0.5
2701,25.2,12.1,54.6,1.1,3.1,32.6,0.5
4235,15.6,18.7,64,4,9.4,41.6,1.3
342,15.2,7.4,62.9,0.8,7.5,43.9,0.4
1025,27.3,7.5,66.2,1.5,2.3,31.6,0.7
1684,27.3,7.5,66.2,1.5,2.3,31.6,0.7
373,23.5,13.2,35.1,0,1.4,28.7,0.7
3371,23.5,13.2,35.1,0,1.4,28.7,0.7
523,23.5,13.2,35.1,0,1.4,28.7,0.7
2022,25.8,13.2,37.2,0,1,27.7,0.4
1729,28.2,10.8,47.7,0,2,29.9,0
910,18.3,11,35.7,0,0.8,31.2,0.9
1934,25.5,16.1,40.1,0,2.4,28.8,0.5
2691,28.2,10.8,47.7,0,2,29.9,0
905,18.3,11,35.7,0,0.8,31.2,0.9
4010,25.5,16.1,40.1,0,2.4,28.8,0.5
797,31.2,14.1,61.8,0,1.7,27.5,1.8
3967,31.2,14.1,61.8,0,1.7,27.5,1.8
4044,31.2,14.1,61.8,0,1.7,27.5,1.8
2927,34.3,11.9,63.7,0,0.7,23,2.1
1148,28.2,10.8,47.7,0,2,29.9,0
3571,34.3,11.9,63.7,0,0.7,23,2.1
1682,25.8,14,66.3,0,0.8,25.7,0
4467,36.3,17.3,62.6,0,1.1,19.5,0.5
909,24.8,16.3,49.4,0.3,2.1,28.7,1
4753,35.9,19.3,57.3,0.3,0.9,22.5,2.8
4305,35.9,19.3,57.3,0.3,0.9,22.5,2.8
4080,35.9,19.3,57.3,0.3,0.9,22.5,2.8
2052,24.8,16.3,49.4,0.3,2.1,28.7,1
1921,24.8,16.3,49.4,0.3,2.1,28.7,1
494,9.1,8.1,13.9,5.6,6.1,51.6,0
1164,9.1,8.1,13.9,5.6,6.1,51.6,0
725,18.5,10.9,46.8,0.6,2.9,38.2,8.7
225,18.5,10.9,46.8,0.6,2.9,38.2,8.7
968,18.5,10.9,46.8,0.6,2.9,38.2,8.7
4366,28.7,16.1,34.9,0.3,1.2,25.6,0.5
479,9.1,8.1,13.9,5.6,6.1,51.6,0
2542,28.7,16.1,34.9,0.3,1.2,25.6,0.5
3126,30.2,22.9,30.3,0.4,0.6,21.6,0
4269,27.2,14,39,0,0.7,25.1,0.4
1390,27.2,14,39,0,0.7,25.1,0.4
3270,30.2,22.9,30.3,0.4,0.6,21.6,0
2373,32.1,23.1,66.2,0.4,0.7,27.1,1.1
3682,27.2,14,39,0,0.7,25.1,0.4
1663,27.2,14,39,0,0.7,25.1,0.4
1028,20.5,9.4,31.3,0,0.7,30.9,0.4
1124,19.1,22.1,35.2,0,7.3,41.8,2.3
1083,18.9,11,42,0,1.1,33.4,0
924,22.5,10,38.1,0.2,0.6,28.6,0
1069,25.5,15.1,62.7,0,0.6,29.1,0.4
908,22.5,10,38.1,0.2,0.6,28.6,0
1173,33.2,13.1,57.1,0.5,1,24.7,1.3
3036,33.2,13.1,57.1,0.5,1,24.7,1.3
531,18.9,11,42,0,1.1,33.4,0
2255,33.2,13.1,57.1,0.5,1,24.7,1.3
1628,22.3,13,33.5,0,1.1,29.8,0.4
290,18.9,11,42,0,1.1,33.4,0
807,22.9,10.6,52.8,0,1.3,36,0.4
1205,22.3,13,33.5,0,1.1,29.8,0.4
258,22.9,10.6,52.8,0,1.3,36,0.4
2532,24.3,10,38.9,0,2.1,29.5,0.8
858,24.3,10,38.9,0,2.1,29.5,0.8
883,22.4,13.4,44,0,1.1,30.6,0.7
1362,20.7,15.6,39.2,0,1.7,34.1,0.5
958,20.5,9.4,31.3,0,0.7,30.9,0.4
1062,22.4,13.4,44,0,1.1,30.6,0.7
1195,23.8,13.5,37.8,0,0.6,25.6,0.4
918,22.4,13.4,44,0,1.1,30.6,0.7
2071,22.4,13.4,44,0,1.1,30.6,0.7
4584,28.8,15.6,41.2,0,0.7,24.3,0.7
536,28.8,15.6,41.2,0,0.7,24.3,0.7
1369,28.8,15.6,41.2,0,0.7,24.3,0.7
399,23.6,7.8,41.6,0,0.9,27.6,0.4
5052,38.4,34.4,68,0,0.2,17.1,1.1
5047,38.4,34.4,68,0,0.2,17.1,1.1
2435,23.6,7.8,41.6,0,0.9,27.6,0.4
1455,28.9,13.1,63.3,0,1,28.1,1.2
2822,28.9,13.1,63.3,0,1,28.1,1.2
3971,28.9,13.1,63.3,0,1,28.1,1.2
4185,28.9,13.1,63.3,0,1,28.1,1.2
1483,27.3,11.4,61.2,0.3,1.7,29.9,1
2900,44.9,13.3,48.1,0,0,16.2,0
4082,32.9,19.1,63.2,0,0.6,23.5,2.6
4344,27.3,11.4,61.2,0.3,1.7,29.9,1
305,21,7.5,37.9,0,0.5,32,0
4606,34.4,20,67.2,0,0.6,26.5,0.4
244,21,7.5,37.9,0,0.5,32,0
3842,34.4,20,67.2,0,0.6,26.5,0.4
1292,23.6,7.8,41.6,0,0.9,27.6,0.4
372,17.3,15.1,61.2,0.2,4.4,43,1.8
557,27.2,16,63.4,0.3,0.9,32.2,0.6
195,17.3,15.1,61.2,0.2,4.4,43,1.8
31,17.3,15.1,61.2,0.2,4.4,43,1.8
2265,21,17.8,45.1,1.5,3.8,38.4,3.9
3000,30.5,19.5,68.5,0.3,1,27,2
1816,30.5,19.5,68.5,0.3,1,27,2
1290,30.5,19.5,68.5,0.3,1,27,2
2039,27.2,16,63.4,0.3,0.9,32.2,0.6
3423,30.5,19.5,68.5,0.3,1,27,2
3765,30.5,19.5,68.5,0.3,1,27,2
4027,21,17.8,45.1,1.5,3.8,38.4,3.9
2693,31,11.7,62.5,0.5,2.4,29.7,1.3
3947,31,11.7,62.5,0.5,2.4,29.7,1.3
3476,19.7,16.2,62.6,0.8,4.5,42.4,3.7
356,15.3,13.1,63.5,0.6,3.4,42.7,2.1
4396,38.7,48.6,65.3,0,1.3,22.5,0.6
3945,21,17.8,45.1,1.5,3.8,38.4,3.9
5945,29.6,24.7,60.8,0.8,2.2,28.1,4.5
5571,33.9,27.8,68.7,0.6,1,22.9,2.2
1047,31,11.7,62.5,0.5,2.4,29.7,1.3
5678,29.6,24.7,60.8,0.8,2.2,28.1,4.5
299,15.3,13.1,63.5,0.6,3.4,42.7,2.1
5410,33.9,27.8,68.7,0.6,1,22.9,2.2
5361,33.9,27.8,68.7,0.6,1,22.9,2.2
3708,38.7,48.6,65.3,0,1.3,22.5,0.6
5685,37,31,74.3,1.2,0.6,21.2,1.6
3287,23.2,13.4,63.9,0.6,2.7,34.1,4
3414,23.1,18.6,64.8,0.5,1.8,34.5,2.4
192,17.2,11.1,62.9,0.3,3.1,42.6,2.3
548,17.2,11.1,62.9,0.3,3.1,42.6,2.3
3492,23.1,18.6,64.8,0.5,1.8,34.5,2.4
4786,31.5,23.5,66.5,0.3,1.3,24.7,2.2
5043,31.5,23.5,66.5,0.3,1.3,24.7,2.2
5366,29.4,25.7,64.8,0.3,1.9,26.4,1.4
4378,29.4,25.7,64.8,0.3,1.9,26.4,1.4
5172,32.9,28.3,72.9,0.5,1,25.6,1.8
2206,23.1,18.6,64.8,0.5,1.8,34.5,2.4
4531,34.7,23.8,70.1,1,1.1,23.1,1.8
3918,34.7,23.8,70.1,1,1.1,23.1,1.8
5035,34.7,23.8,70.1,1,1.1,23.1,1.8
1224,23.2,13.4,63.9,0.6,2.7,34.1,4
364,16.4,10.3,58.9,0,1.7,36.9,0.4
2513,23.2,13.4,63.9,0.6,2.7,34.1,4
4504,24.7,20.7,62.4,0.3,1.1,31.6,2
148,17.2,11.1,62.9,0.3,3.1,42.6,2.3
605,17.2,11.1,62.9,0.3,3.1,42.6,2.3
5014,37,31,74.3,1.2,0.6,21.2,1.6
5159,31.5,23.5,66.5,0.3,1.3,24.7,2.2
3279,23.1,18.6,64.8,0.5,1.8,34.5,2.4
3795,29.4,25.7,64.8,0.3,1.9,26.4,1.4
4894,32.1,23.2,69.2,0.5,0.7,23.6,2
4193,32.9,28.3,72.9,0.5,1,25.6,1.8
4914,31.6,31.2,72.5,0.5,0.6,22.9,1.4
1883,16.9,13.8,69,0.5,2.1,39.2,1.3
4655,34,25.7,68.3,2.2,1.3,23.1,1.6
789,16.9,13.8,69,0.5,2.1,39.2,1.3
3762,23.2,13.4,63.9,0.6,2.7,34.1,4
3491,30.9,22.6,70.7,0.2,0.6,25.8,2
5094,31.6,31.2,72.5,0.5,0.6,22.9,1.4
2445,24.7,20.7,62.4,0.3,1.1,31.6,2
4863,32.1,23.2,69.2,0.5,0.7,23.6,2
5545,32.1,23.2,69.2,0.5,0.7,23.6,2
3699,30.9,22.6,70.7,0.2,0.6,25.8,2
5097,34,25.7,68.3,2.2,1.3,23.1,1.6
1192,32,19.1,62.3,0,1.4,32.8,0.9
4149,22.8,15.4,60.8,0.4,1.4,34.8,0.7
3656,24.7,20.7,62.4,0.3,1.1,31.6,2
4036,30.9,22.6,70.7,0.2,0.6,25.8,2
1697,22.8,15.4,60.8,0.4,1.4,34.8,0.7
5333,22.8,15.4,60.8,0.4,1.4,34.8,0.7
204,16.4,10.3,58.9,0,1.7,36.9,0.4
2865,19.9,20.7,55.1,0.9,3.5,33.5,0.2
3767,19.9,20.7,55.1,0.9,3.5,33.5,0.2
3441,20.3,22.7,53,0,1.7,28.5,0
2489,19.9,20.7,55.1,0.9,3.5,33.5,0.2
1997,8.8,14.7,63.3,0.8,7.2,50.4,0.4
5324,30.5,26,65.3,4.1,1.2,28.2,0
1158,8.8,14.7,63.3,0.8,7.2,50.4,0.4
4622,30.5,26,65.3,4.1,1.2,28.2,0
4430,21.5,23.4,60.1,2.4,3,32.9,0
1151,11.1,13.6,61.2,0.9,5.5,48,0
4252,21.5,23.4,60.1,2.4,3,32.9,0
2641,15.6,19.5,62.4,1.1,2.9,37.2,0
4434,17,16.5,61.3,1.4,3.4,36.4,0
1121,17,16.5,61.3,1.4,3.4,36.4,0
3850,6.6,16.5,63.1,0.5,7.3,49.9,0.5
2845,14.1,15.2,59.3,3.1,2,37.2,0
2569,12.4,12.2,61.8,0,7.2,43.4,0.4
758,17,16.5,61.3,1.4,3.4,36.4,0
1541,15.6,19.5,62.4,1.1,2.9,37.2,0
4039,17.9,21.1,58,1.4,2.9,35.9,0.3
1001,15.6,19.5,62.4,1.1,2.9,37.2,0
2203,17,16.5,61.3,1.4,3.4,36.4,0
719,14.1,15.2,59.3,3.1,2,37.2,0
2383,12.4,12.2,61.8,0,7.2,43.4,0.4
2001,13.2,12,55.4,1.8,4.2,39.1,0.3
2628,17.9,21.1,58,1.4,2.9,35.9,0.3
3364,11.1,17.9,61,1.4,7.9,46.8,0
4057,20.3,22.7,53,0,1.7,28.5,0
3250,17.9,21.1,58,1.4,2.9,35.9,0.3
2953,18.9,12.5,56.2,1.2,3.8,36.2,0
2728,15.8,17.8,60.5,0.8,3.5,37.6,1
5202,28.1,26.6,61.1,0.3,1.1,23.8,0.3
751,0,0,0,0,0,0,0
5175,28.1,26.6,61.1,0.3,1.1,23.8,0.3
1142,14.1,15.2,59.3,3.1,2,37.2,0
3168,18.3,11.7,54.6,0.7,3.1,35.7,1
3133,18.9,12.5,56.2,1.2,3.8,36.2,0
2533,14.2,17.5,60.1,1.1,5,41,0.8
2145,15.8,17.8,60.5,0.8,3.5,37.6,1
1337,14.2,17.5,60.1,1.1,5,41,0.8
3590,18.6,18.8,51.7,0.5,4.5,37.6,0.5
2590,11.7,17.3,60.4,0.7,4.1,42.3,1.4
1846,17.6,16,58.2,1.3,2.8,35.3,0
2817,18.3,11.7,54.6,0.7,3.1,35.7,1
